symbol	Astrocyte	Endothelial	Microglia	MO	Mural	Neuron	NFO	OPC	WC
Crispld2	0.944793574210001	0.631462320575312	0.360155353796808	0.429307883921593	241.027492688609	1.0180182483959	0.401450573692895	1.14892359113857	2.25937096479289
Rpl10	2.06424366482702	2.20323434408556	6.0953457692592	0.401148735276457	893.364525365734	1.66317872723036	0.46775816494975	2.11445176975606	1.10415198256636
Hist1h1b	1.41645438637994	0.486674827707286	0.278750462485001	0.414739149000962	203.321016145412	0.518405218788489	0.569740661437825	0.459568517318393	0.882608056216066
Hist1h4f	0.495606016875269	0.932152430635154	0.278750462485001	0.500356566450619	149.541704702499	0.518405218788489	0.401450573692895	0.459568517318393	0.529231223090608
Rps12	1.78185726853182	1.53942653905345	1.37010172943546	0.436903765015788	370.656764241959	1.39160696931582	1.60830734635142	0.668208028495771	2.08261403046436
Odf3l1	1.0961367835832	0.363595823480141	0.278750462485001	0.435113824514097	132.98611696957	0.518405218788489	0.401450573692895	1.14431411890987	0.508011192264234
Mrvi1	0.495606016875269	1.56436739456507	0.331272624626424	0.336771496084873	163.011244269944	0.518405218788489	0.427813832867307	1.52935211193215	2.60029174063101
Ndufs5	2.78488950578484	0.363595823480141	0.278750462485001	0.336771496084873	180.650200401149	0.518405218788489	0.401450573692895	2.86754210340054	0.47253631590797
Ano1	3.36290736917621	5.45569897396687	0.278750462485001	0.336771496084873	404.775065090814	1.04281875406274	0.401450573692895	1.07171608022908	7.52651276127161
Hist2h2ac	2.20270855185171	0.722943029762916	2.89455455871043	2.00024251399374	495.38405840122	1.12247171592959	3.27727989614645	0.849110281810396	3.89367719138693
Rps16	1.27708501837445	6.09184259076949	2.08577263558102	0.353093126642626	611.055476298682	3.72166216999569	2.3436824999892	1.52987602004189	2.13750227379917
Mylk	1.95114637177608	9.08072388235623	0.278750462485001	0.84128719051214	523.291692923144	0.564561427443322	1.5746698027817	1.55881045389226	9.44855265110623
